"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-22T00:00:00.0000000,2019-04-22T11:16:01.1216896Z,0,2019-04-22T11:16:01.0080000Z,"WeatherStation","201CF88E","A806846515AAA6E7",27.399999618530273,1016.354736328125,41.5,5.1999998092651367,256,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:16:31.3416844Z,0,2019-04-22T11:16:31.2680000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1016.3798828125,41.599998474121094,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:17:01.5641656Z,0,2019-04-22T11:17:01.5300000Z,"WeatherStation","201CF88E","2A8CD14AEDDB8CDB",27.399999618530273,1016.3662109375,41.700000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:17:31.8940989Z,0,2019-04-22T11:17:31.7920000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1016.43798828125,42.5,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:18:02.1059771Z,0,2019-04-22T11:18:02.0570000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.474609375,42.099998474121094,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:18:32.4267372Z,0,2019-04-22T11:18:32.2970000Z,"WeatherStation","201CF88E","2A8CD14AEDDB8CDB",27.399999618530273,1016.49365234375,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:19:02.6586604Z,0,2019-04-22T11:19:02.5760000Z,"WeatherStation","201CF88E","B7F6CBE42638D5B5",27.5,1016.503173828125,42.099998474121094,5.1999998092651367,257,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:19:32.8822826Z,0,2019-04-22T11:19:32.8410000Z,"WeatherStation","201CF88E","FBC8FB0F5DC01BA4",27.600000381469727,1016.48486328125,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:20:03.1880543Z,0,2019-04-22T11:20:03.0770000Z,"WeatherStation","201CF88E","FBC8FB0F5DC01BA4",27.600000381469727,1016.533935546875,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:20:33.4035838Z,0,2019-04-22T11:20:33.3510000Z,"WeatherStation","201CF88E","FBC8FB0F5DC01BA4",27.600000381469727,1016.486083984375,41.799999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:21:03.7225853Z,0,2019-04-22T11:21:03.6320000Z,"WeatherStation","201CF88E","12C47F4DD91D23C1",27.5,1016.497802734375,41.799999237060547,5.1999998092651367,251,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:21:33.9286056Z,0,2019-04-22T11:21:33.8630000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.52392578125,42.200000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:22:04.1578312Z,0,2019-04-22T11:22:04.1190000Z,"WeatherStation","201CF88E","4D29B674D8BD0F14",27.600000381469727,1016.490234375,41.799999237060547,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:22:34.4741008Z,0,2019-04-22T11:22:34.4080000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.562255859375,41.900001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:23:04.7025883Z,0,2019-04-22T11:23:04.6320000Z,"WeatherStation","201CF88E","3F21B128848A718C",27.5,1016.51025390625,41.799999237060547,5.1999998092651367,256,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:23:34.9132964Z,0,2019-04-22T11:23:34.8840000Z,"WeatherStation","201CF88E","23DC592A20C6E631",27.5,1016.5126953125,41.900001525878906,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:24:05.2383780Z,0,2019-04-22T11:24:05.1500000Z,"WeatherStation","201CF88E","94D02F15327E8C26",27.5,1016.554443359375,41.799999237060547,5.1999998092651367,254,"CWF-MX-001"
